col0,col1,col2,col3
The Angry Birds Movie,Angry Birds,ATP,Fergal Reilly
The LEGO Batman Movie,The Lego Movie,ATP,Chris McKay
The Lego Ninjago Movie,Lego Ninjago,ATP,Charlie Bean
Sherlock Gnomes,Sherlock Holmes,ATP,John Stevenson
Alice Through the Looking Glass,Through the Looking-Glass,+13,James Bobin
Captain Underpants: The First Epic Movie,Captain Underpants,ATP,David Soren
Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean,+13,Joachim Rønning
Warcraft,World of Warcraft,+13,Duncan Jones
The Legend of Tarzan,Tarzan,+13,David Yates
The Avengers,Avengers,+13,Joss Whedon
X-Men: Apocalypse,X-Men,+13,Bryan Singer
Suicide Squad,Suicide Squad,+13,David Ayer
Doctor Strange,Doctor Strange,+13,Scott Derrickson
