col0,col1,col2,col3
Graham Coast,Antarctic Treaty area,Antarctica,beach
Borchgrevink Coast,Antarctic Treaty area,Antarctica,beach
Davis Coast,Antarctic Treaty area,Antarctica,beach
Loubet Coast,Antarctic Treaty area,Antarctica,beach
Danco Coast,Antarctic Treaty area,Antarctica,beach
Bakutis Coast,Antarctic Treaty area,Antarctica,beach
Bowman Coast,Antarctic Treaty area,Antarctica,beach
Clarie Coast,Antarctic Treaty area,Antarctica,beach
Lassiter Coast,Antarctic Treaty area,Antarctica,beach
Banzare Coast,Antarctic Treaty area,Antarctica,beach
