col0,col1,col2,col3,col4
Montpelier Wildlife Management Area,Montpelier,United States of America,wildlife management area,Idaho
Montour Wildlife Management Area,Emmett,United States of America,wildlife management area,Idaho
McArthur Lake Wildlife Management Area,Sandpoint,United States of America,wildlife management area,Idaho
Market Lake Wildlife Management Area,Roberts,United States of America,wildlife management area,Jefferson County
Manahawkin Bottomland Hardwood Forest,Manahawkin,United States of America,wildlife management area,Stafford Township
Kirtlands Warbler Wildlife Management Area,Grayling,United States of America,wildlife management area,Michigan
Horsepen Lake Wildlife Management Area,"Andersonville, Virginia",United States of America,wildlife management area,Virginia
Hardware River Wildlife Management Area,Scottsville,United States of America,wildlife management area,Virginia
Hagerman Wildlife Management Area,Hagerman,United States of America,wildlife management area,Idaho
Goshen and Little North Mountain Wildlife Management Area,Staunton,United States of America,wildlife management area,Virginia
Georgetown Summit Wildlife Management Area,Soda Springs,United States of America,wildlife management area,Idaho
G. Richard Thompson Wildlife Management Area,Front Royal,United States of America,wildlife management area,Fauquier County
Fort Boise Wildlife Management Area,Parma,United States of America,wildlife management area,Idaho
