col0,col1,col2,col3
Lips 106,pop music,Grand Theft Auto 3D universe,Grand Theft Auto III
Rise FM,House music,Grand Theft Auto 3D universe,Grand Theft Auto III
K-JAH,reggae,Grand Theft Auto 3D universe,Grand Theft Auto III
Double Clef FM,opera,Grand Theft Auto 3D universe,Grand Theft Auto III
Vladivostok FM,electronic dance music,Grand Theft Auto HD universe,Grand Theft Auto IV
The Beat 102.7,gangsta rap,Grand Theft Auto HD universe,Grand Theft Auto IV
Vladivostok FM,ska punk,Grand Theft Auto HD universe,Grand Theft Auto IV
International Funk 99,afrobeat,Grand Theft Auto HD universe,Grand Theft Auto IV
Vladivostok FM,Eurodance,Grand Theft Auto HD universe,Grand Theft Auto IV
International Funk 99,funk,Grand Theft Auto HD universe,Grand Theft Auto IV
Vladivostok FM,House music,Grand Theft Auto HD universe,Grand Theft Auto IV
The Beat 102.7,hip hop music,Grand Theft Auto HD universe,Grand Theft Auto IV
Vladivostok FM,alternative rock,Grand Theft Auto HD universe,Grand Theft Auto IV
Radio Del Mundo,worldbeat,Grand Theft Auto 3D universe,Grand Theft Auto: Liberty City Stories
