col0,col1,col2,col3,col4,col5
Walrein,140,ice-type Pokémon,list of Pokémon introduced in Generation III,blue,Pokémon universe
Snorunt,70,ice-type Pokémon,list of Pokémon introduced in Generation III,gray,Pokémon universe
Swinub,40,ice-type Pokémon,list of Pokémon introduced in Generation II,brown,Pokémon universe
Abomasnow,220,ice-type Pokémon,list of Pokémon introduced in Generation IV,white,Pokémon universe
Snover,100,ice-type Pokémon,list of Pokémon introduced in Generation IV,white,Pokémon universe
Froslass,130,ice-type Pokémon,list of Pokémon introduced in Generation IV,white,Pokémon universe
Piloswine,110,ice-type Pokémon,list of Pokémon introduced in Generation II,brown,Pokémon universe
Lapras,250,ice-type Pokémon,list of Pokémon introduced in Generation I,blue,Pokémon universe
Weavile,107,ice-type Pokémon,list of Pokémon introduced in Generation IV,black,Pokémon universe
Rotom,30,ice-type Pokémon,list of Pokémon introduced in Generation IV,red,Pokémon universe
