col0,col1,col2,col3
Gamma Hydra Ⅳ,astronomical object from the Star Trek multiverse,Star Trek multiverse,Star Trek Concordance
Izar,astronomical object from the Star Trek multiverse,Star Trek multiverse,Star Trek: Star Charts
Gideon,class M planet,Star Trek multiverse,The Worlds of the Federation
Arret,class M planet,Star Trek multiverse,Star Trek Concordance
Triskelion,class M planet,Star Trek multiverse,Star Trek Fact Files
Lactra VII,class M planet,Star Trek multiverse,The Worlds of the Federation
Iotia,class M planet,Star Trek multiverse,The Worlds of the Federation
Eminiar VII,class M planet,Star Trek multiverse,The Worlds of the Federation
Ornara,class M planet,Star Trek multiverse,The Worlds of the Federation
Phylos II,class M planet,Star Trek multiverse,The Worlds of the Federation
