col0,col1,col2,col3,col4
Arrecifes de Xcalak National Park,National Park of Mexico,Ramsar site,17949.45,IUCN category IV: Habitat/Species Management Area
Arrecife Alacranes National Park,National Park of Mexico,Ramsar site,333768.51,IUCN category Ia: Strict Nature Reserve
Isla Isabel National Park,National Park of Mexico,Ramsar site,194,IUCN category II: National Park
Islas Marietas National Park,National Park of Mexico,part of World Heritage Site,79,IUCN category Ia: Strict Nature Reserve
Arrecife de Puerto Morelos National Park,National Park of Mexico,Ramsar site,9066.63,IUCN category IV: Habitat/Species Management Area
Isla Contoy National Park,National Park of Mexico,Ramsar site,51.26,IUCN category II: National Park
Bahía de Loreto National Park,National Park of Mexico,Ramsar site,206580.75,IUCN category IV: Habitat/Species Management Area
Veracruzano Coral Reef System National Park,National Park of Mexico,Ramsar site,65516.47,IUCN category Ia: Strict Nature Reserve
Huatulco National Park,National Park of Mexico,Ramsar site,11890.98,IUCN category II: National Park
Constitution 1857 National Park,National Park of Mexico,Ramsar site,5009.48,IUCN category II: National Park
Arrecifes de Cozumel National Park,National Park of Mexico,Ramsar site,11987.88,IUCN category IV: Habitat/Species Management Area
Cabo Pulmo National Park,National Park of Mexico,Ramsar site,71.11,IUCN category IV: Habitat/Species Management Area
Lagunas de Chacahua National Park,National Park of Mexico,Ramsar site,14896.07,IUCN category II: National Park
