col0,col1,col2,col3,col4,col5,col6
Recreation.gov gateway ID,Wikidata property for authority control for protected areas,Recreation.gov point of interest ID,Recreation.gov,single value constraint,United States of America,Yosemite National Park
National Park Foundation ID,Wikidata property for authority control for protected areas,NPCA ID,National Park Foundation,single value constraint,United States of America,Olympic National Park
ZNIEFF ID,Wikidata property for authority control for protected areas,protected areas INPN Code,"zone naturelle d'intérêt écologique, faunistique et floristique",distinct values constraint,France,Cap la Houssaye
Recreation.gov gateway ID,Wikidata property related to tourism,Recreation.gov point of interest ID,Recreation.gov,single value constraint,United States of America,Yosemite National Park
PEPC park ID,Wikidata property for authority control for protected areas,NPS unit ID,"Planning, Environment and Public Comment",single value constraint,United States of America,Gateway Arch National Park
Saxony protected area ID,Wikidata property for authority control for protected areas,Bavarian protected area ID,Saxon Ministry of the Environment and Agriculture,distinct values constraint,Germany,Dahlener Heide
Baden-Württemberg protected area ID,Wikidata property for an identifier,LUBW Protected Area No,"Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg",single value constraint,Germany,Listhof
Berlin protected area ID,Wikidata property for authority control for protected areas,Bavarian protected area ID,"Senate Department for Enviroment, Transport and Climate Protection",single value constraint,Germany,Teufelsbruch und Nebenmoore
Baden-Württemberg protected area ID,Wikidata property for authority control for protected areas,Mecklenburg-Vorpommern protected area ID,"Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg",format constraint,Germany,Seegrund
Saxony protected area ID,Wikidata property for authority control for protected areas,Bavarian protected area ID,Saxon Ministry of the Environment and Agriculture,format constraint,Germany,Ziegenbuschhänge bei Oberau
Berlin protected area ID,Wikidata property for authority control for protected areas,Bavarian protected area ID,"Senate Department for Enviroment, Transport and Climate Protection",distinct values constraint,Germany,Großer Stein von Buchholz
Saxony protected area ID,Wikidata property for authority control for protected areas,Berlin protected area ID,Saxon Ministry of the Environment and Agriculture,format constraint,Germany,Ziegenbuschhänge bei Oberau
Berlin protected area ID,Wikidata property for authority control for protected areas,Saxony protected area ID,"Senate Department for Enviroment, Transport and Climate Protection",format constraint,Germany,Großer Stein von Buchholz
Saxony protected area ID,Wikidata property for authority control for protected areas,Baden-Württemberg protected area ID,Saxon Ministry of the Environment and Agriculture,single value constraint,Germany,Ziegenbuschhänge bei Oberau
Baden-Württemberg protected area ID,Wikidata property for an identifier,Saxony protected area ID,"Landesanstalt für Umwelt, Messungen und Naturschutz Baden-Württemberg",item requires statement constraint,Germany,Listhof
