col0,col1,col2,col3,col4,col5
"Block, Chräjeberg",50,slate,2,archaeological artifact,Biel/Bienne
"Boulder, Bärletwald",90,gneiss,290,archaeological artifact,Biel/Bienne
"Boulder, Chräjeberg, northern edge of the woods",120,granite,310,archaeological artifact,Biel/Bienne
"Boulder, Mahlewagwald II",180,gneiss,240,archaeological artifact,Biel/Bienne
"Boulder, Mahlewagwald I",140,gneiss,2,archaeological artifact,Biel/Bienne
"Conglomerate Plate, lost/ until 1952 located at: Museum Schwab Biel/Bienne",48,conglomerate,75,archaeological artifact,Biel/Bienne
"Boulder, Luterhölzli/ located at: Museum Schwab Biel",170,gneiss,270,archaeological artifact,Biel/Bienne
"Boulder Safnern, Büttenberg/ located at: Historical Museum Bern",80,granite,165,archaeological artifact,Safnern
Füllitritt Triesenberg,0.85,sandstone,2,archaeological artifact,Triesenberg
Taufstein von Bendern,49,sandstone,90,archaeological artifact,Bendern
Zeichenstein Balzers,350,gneiss,450,archaeological artifact,Balzers
"Boulder, Chräjeberg, wayside outside of the forest",220,slate,310,stone,Biel/Bienne
"Block, Chräjeberg",50,slate,2,stone,Biel/Bienne
"Boulder, Bärletwald",90,gneiss,290,stone,Biel/Bienne
