col0,col1,col2,col3,col4,col5
Stirlingshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,248044,shire of Scotland,Scotland
Sutherland,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,12650,shire of Scotland,Highland
Caithness,The Nuttall Encyclopædia,United Kingdom,26486,shire of Scotland,Highland
Banffshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,47756,shire of Scotland,Scotland
Ayrshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,366976,shire of Scotland,Scotland
Roxburghshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,50538,shire of Scotland,Scottish Borders
Argyll,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,64446,shire of Scotland,Scotland
Lanarkshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,1003726,shire of Scotland,Scotland
Kincardineshire,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,77210,shire of Scotland,Scotland
Orkney Islands,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,22190,shire of Scotland,Scotland
Shetland Islands,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,23210,shire of Scotland,Scotland
Sutherland,Brockhaus and Efron Encyclopedic Dictionary,United Kingdom,12650,lieutenancy area of Scotland,Highland
