col0,col1,col2,col3,col4
Betty Brant,United States of America,Elizabeth Brant,Ned Leeds,Elizabeth Banks
Eddie Brock,United States of America,Edward Charles Brock,Anne Weying,Hank Azaria
Rick O'Connell,United States of America,Richard O’Connell,Evelyn O'Connell,Brendan Fraser
Harry Potter,United Kingdom,Harry James Potter,Ginny Weasley,Daniel Radcliffe
Henry Jones,United States of America,"Henry Walton Jones, Sr.",Anna Mary Jones,Sean Connery
Evelyn O'Connell,United Kingdom,Evelyn Carnahan,Rick O'Connell,Rachel Weisz
Alejandro de la Vega,United States of America,Alejandro Murrieta,Elena de la Vega,Antonio Banderas
Lily Potter,United Kingdom,Lily Evans,James Potter,Dani Jae
Storm,United States of America,Ororo Munroe,Black Panther,Alexandra Shipp
Lily Potter,United Kingdom,Lily Evans,James Potter,Ellie Darcey-Alden
Human Torch,United States of America,Jonathan Lowell Spencer Storm,Lyja,Jay Underwood
Invisible Woman,United States of America,Susan Storm,Mister Fantastic,Rebecca Staab
Storm,United States of America,Ororo Munroe,Black Panther,Halle Berry
