col0,col1,col2,col3,col4
"Pylle Priory, Pembrokeshire",William Clarke,J. Kennell,59,1807-01-01
Gateway Of Carnarvon Castle,William Pritchard,J. Chapman,104,t1154233968
"S.W. view Milford town, Pembrokeshire",Charles Joseph Hullmandel,F. L. Camacho,294,1832-01-01
The Menai Bridge,John Seacome,Thomas Bailey,164,1850-01-01
"Eastern view of Wrexham church, from Mount street",Thomas Painter,Frederick Peake,310,1843-01-01
View near the Usk at Crickhowell,James Baker,Mrs Williams,108,1800-01-01
Crickhowel Castle,James Baker,Mrs Williams,110,1800-01-01
"Kilgarren castle, Cardiganshire",Thomas Clay,William Havell,158,1829-01-01
The vale of Llangollen,Charles Knight,William Harvey,140,1849-01-01
Isle of Anglesea near the Paris mine,Rudolph Ackermann,William Alfred Delamotte,180,1815-01-01
Cardiganshire: near Aberystwith,Rudolph Ackermann,William Alfred Delamotte,181,1815-01-01
