col0,col1,col2,col3,col4
figure skating at the 2002 Winter Olympics – ladies,figure skating at the 2002 Winter Olympics,figure skating at the 1998 Winter Olympics – ladies,6.0 system,Pekka Leskinen
figure skating at the 1964 Winter Olympics – pairs,figure skating at the 1964 Winter Olympics,figure skating at the 1960 Winter Olympics – pairs skating,6.0 system,Dagmar Lerchová
figure skating at the 1984 Winter Olympics – ice dance,figure skating at the 1984 Winter Olympics,figure skating at the 1980 Winter Olympics – ice dance,6.0 system,Dagmar Lerchová
figure skating at the 1984 Winter Olympics – pairs,figure skating at the 1984 Winter Olympics,figure skating at the 1980 Winter Olympics – pairs,6.0 system,Dagmar Lerchová
figure skating at the 1968 Winter Olympics – ladies,figure skating at the 1968 Winter Olympics,figure skating at the 1964 Winter Olympics – ladies,6.0 system,Dagmar Lerchová
figure skating at the 2014 Winter Olympics – pair skating,figure skating at the 2014 Winter Olympics,figure skating at the 2010 Winter Olympics – pair skating,ISU Judging System,Peter Cain
figure skating at the 1956 Winter Olympics – ladies' singles,figure skating at the 1956 Winter Olympics,figure skating at the 1952 Winter Olympics – ladies' singles,6.0 system,Josef Dědič
figure skating at the 1988 Winter Olympics – men,figure skating at the 1988 Winter Olympics,figure skating at the 1984 Winter Olympics – men,6.0 system,Alexander Vedenin
figure skating at the 1928 Winter Olympics – men's singles,figure skating at the 1928 Winter Olympics,figure skating at the 1924 Winter Olympics – men's singles,6.0 system,Herbert Clarke
figure skating at the 1932 Winter Olympics – men's singles,figure skating at the 1932 Winter Olympics,figure skating at the 1928 Winter Olympics – men's singles,6.0 system,Herbert Clarke
figure skating at the 1948 Winter Olympics – pairs,figure skating at the 1948 Winter Olympics,figure skating at the 1936 Winter Olympics – Pairs,6.0 system,Georges Torchon
figure skating at the 1948 Winter Olympics – ladies' singles,figure skating at the 1948 Winter Olympics,figure skating at the 1936 Winter Olympics – ladies' singles,6.0 system,Georges Torchon
figure skating at the 1924 Winter Olympics – men's singles,figure skating at the 1924 Winter Olympics,figure skating at the 1920 Summer Olympics – men's singles,6.0 system,Francis Pigueron
