col0,col1,col2,col3,col4,col5
Lee County,3139,Fort Myers,Lee County,661115,Robert E. Lee
Citrus County,2002,Inverness,Citrus County,139271,Citrus
DeSoto County,1656,Arcadia,DeSoto County,34517,Hernando de Soto
Hernando County,1526,Brooksville,Hernando County,174441,Hernando de Soto
Franklin County,2687,Apalachicola,Franklin County,11598,Benjamin Franklin
Lake County,2995,Tavares,Lake County,308034,lake
Orange County,2601,Orlando,Orange County,1225267,orange
Gulf County,1928,Port St. Joe,Gulf County,15829,Gulf of Mexico
Taylor County,3191,Perry,Taylor County,22857,Zachary Taylor
Polk County,5206,Bartow,Polk County,623009,James K. Polk
Jackson County,2472,Marianna,Jackson County,48922,Andrew Jackson
Monroe County,9679,Key West,Monroe County,76351,James Monroe
