col0,col1,col2,col3,col4,col5
2018 Belgian Badminton Championships,2019 Belgian Badminton Championships,2018-01-01,national championship,2017 Belgian Badminton Championships,Belgian Badminton Championships
2017 Belgian Badminton Championships,2018 Belgian Badminton Championships,2017-01-01,national championship,2016 Belgian Badminton Championships,Belgian Badminton Championships
1998 Belgian Badminton Championships,1999 Belgian Badminton Championships,1998-01-01,national championship,1997 Belgian Badminton Championships,Belgian Badminton Championships
1996 Belgian Badminton Championships,1997 Belgian Badminton Championships,1996-01-01,national championship,1995 Belgian Badminton Championships,Belgian Badminton Championships
1995 Belgian Badminton Championships,1996 Belgian Badminton Championships,1995-01-01,national championship,1994 Belgian Badminton Championships,Belgian Badminton Championships
1994 Belgian Badminton Championships,1995 Belgian Badminton Championships,1994-01-01,national championship,1993 Belgian Badminton Championships,Belgian Badminton Championships
1993 Belgian Badminton Championships,1994 Belgian Badminton Championships,1993-01-01,national championship,1992 Belgian Badminton Championships,Belgian Badminton Championships
1992 Belgian Badminton Championships,1993 Belgian Badminton Championships,1992-01-01,national championship,1991 Belgian Badminton Championships,Belgian Badminton Championships
1991 Belgian Badminton Championships,1992 Belgian Badminton Championships,1991-01-01,national championship,1990 Belgian Badminton Championships,Belgian Badminton Championships
1990 Belgian Badminton Championships,1991 Belgian Badminton Championships,1990-01-01,national championship,1989 Belgian Badminton Championships,Belgian Badminton Championships
1987 Belgian Badminton Championships,1988 Belgian Badminton Championships,1987-01-01,national championship,1986 Belgian Badminton Championships,Belgian Badminton Championships
1984 Belgian Badminton Championships,1985 Belgian Badminton Championships,1984-01-01,national championship,1983 Belgian Badminton Championships,Belgian Badminton Championships
