col0,col1,col2,col3
Eurovision Song Contest 1958,Eurovision Song Contest 1959,Margot Hielscher,Nederlandse Omroep Stichting
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Kessler Twins,Radiodiffusion-Télévision Française
Eurovision Song Contest 1961,Eurovision Song Contest 1962,Lill-Babs,Radiodiffusion-Télévision Française
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Birthe Wilke,Radiodiffusion-Télévision Française
Eurovision Song Contest 1961,Eurovision Song Contest 1962,Conchita Bautista,Radiodiffusion-Télévision Française
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Christa Williams,Radiodiffusion-Télévision Française
Eurovision Song Contest 1961,Eurovision Song Contest 1962,Lale Andersen,Radiodiffusion-Télévision Française
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Pearl Carr & Teddy Johnson,European Broadcasting Union
Eurovision Song Contest 1957,Eurovision Song Contest 1958,Nunzio Gallo,European Broadcasting Union
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Bob Benny,European Broadcasting Union
Eurovision Song Contest 1957,Eurovision Song Contest 1958,Bobbejaan Schoepen,European Broadcasting Union
Eurovision Song Contest 1959,Eurovision Song Contest 1960,Kessler Twins,European Broadcasting Union
