col0,col1,col2,col3
Blur: The Best Of,13,alternative rock,Food Records
The Second Coming,Psycho Circus,heavy metal,Sanctuary Records
Diamonds and Pearls Video Collection,Sexy MF,contemporary R&B,Warner Bros. Records
Frat Party at the Pankake Festival,In the End,documentary film,Warner Bros. Records
Kylie: The Videos,The Videos,pop music,Pete Waterman Entertainment
Animals Should Not Try to Act Like People,Antipop,alternative metal,Interscope Records
"Live at Wembley July 16, 1988",Immortal,pop music,Epic
Nirvana Live & Loud In Utero Tour,Live at the Paramount,grunge,Geffen Records
The Videos 86–98,Devotional,documentary film,Virgin Records
When in Rome 2007,The Video Show,progressive rock,Virgin Records
Live,Path Vol.2,cello rock,Island Records
Music Bank: The Videos,MTV Unplugged,musical film,Columbia Records
Live at The Moore,Above,documentary film,Columbia Records
Complete Music Video Collection,Greatest Hits,punk rock,Columbia Records
