col0,col1,col2,col3,col4
Ash Williams,Sam Raimi,United States of America,Williams,Evil Dead: Hail to the King
Norman Bates,Robert Albert Bloch,United States of America,Bates,Psycho tetralogy
Ash Williams,Sam Raimi,United States of America,Williams,Evil Dead: A Fistful of Boomstick
Wendy Torrance,Stephen King,United States of America,Torrance,The Shining
Jack Torrance,Stephen King,United States of America,Torrance,The Shining
Tanya Robertson,Stephen King,United States of America,Robertson,Sleepwalkers
Larry Talbot,Curt Siodmak,United Kingdom,Talbot,Frankenstein Meets the Wolf Man
Michael Myers,John Carpenter,United States of America,Myers,Halloween
Larry Talbot,Curt Siodmak,United Kingdom,Talbot,House of Dracula
Beverly Marsh,Stephen King,United States of America,Marsh,It
Sue Snell,Stephen King,United States of America,Snell,Carrie
Clarice Starling,Thomas Harris,United States of America,Starling,The Silence of the Lambs
Ash Williams,Sam Raimi,United States of America,Williams,Evil Dead II
Sue Snell,Stephen King,United States of America,Snell,Carrie
Beverly Marsh,Stephen King,United States of America,Marsh,It
