col0,col1,col2,col3,col4
arthritis,diclofenac,arthropathy,rheumatology,disease
juvenile rheumatoid arthritis,ibuprofen,rheumatoid arthritis,rheumatology,arthropathy
relapsing polychondritis,dapsone,Autoimmune connective tissue disorder,rheumatology,arthropathy
arthritis,methotrexate,arthropathy,rheumatology,arthropathy
relapsing polychondritis,dapsone,Autoimmune connective tissue disorder,rheumatology,designated intractable/rare diseases
juvenile rheumatoid arthritis,ibuprofen,rheumatoid arthritis,rheumatology,disease
relapsing polychondritis,dapsone,Autoimmune connective tissue disorder,rheumatology,disease
arthritis,diclofenac,arthropathy,rheumatology,arthropathy
juvenile rheumatoid arthritis,Etanercept,polyarthritis,rheumatology,arthropathy
spondylitis,adalimumab,spondyloarthropathy,rheumatology,disease
