col0,col1,col2,col3,col4,col5
LSWR 177-class no. 217,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 215,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 214,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 213,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 212,United Kingdom,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 210,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 209,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 207,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 206,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 204,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
LSWR 177-class no. 200,United Kingdom of Great Britain and Ireland,"Beyer, Peacock and Company",2,1435 mm track gauge,LSWR 177 class 2-4-0
