col0,col1,col2,col3
Expo 67,1967-01-01,Canada,World's Fair
Seville Expo '92,1992-01-01,Spain,World's Fair
1964 New York World's Fair,1964-01-01,United States of America,World's Fair
1878 Paris World's Fair,1878-01-01,France,World's Fair
Expo '75,1975-01-01,Japan,World's Fair
Expo '70,1970-01-01,Japan,World's Fair
Expo 2017,2017-01-01,Kazakhstan,World's Fair
Century 21 Exposition,1962-01-01,United States of America,World's Fair
Expo 61,1961-01-01,Italy,World's Fair
Exposition Universelle of 1889,1889-01-01,France,World's Fair
Expo 2008,2008-01-01,Spain,World's Fair
Exposition Universelle of 1900,1900-01-01,France,World's Fair
