col0,col1,col2,col3
Sternův kříž,Czech Republic,cultural monument of the Czech Republic,wayside cross
Krucifix,Czech Republic,cultural monument of the Czech Republic,wayside cross
Wayside cross,Czech Republic,cultural monument of the Czech Republic,wayside cross
Wayside cross in Záskalí,Czech Republic,cultural monument of the Czech Republic,wayside cross
Gravestone near church of Saint Giles,Czech Republic,part of national heritage site in the Czech Republic,tombstone
Kruzifix in Schnaittach,Germany,architectural heritage monument in Bavaria,crucifix
Sternův kříž,Czech Republic,cultural monument of the Czech Republic,crucifix
Gravestone near church of Saint Giles,Czech Republic,part of national heritage site in the Czech Republic,crucifix
Wegkreuz in Neunkirchen am Sand,Germany,architectural heritage monument in Bavaria,crucifix
Wegkreuz in Hartenstein,Germany,architectural heritage monument in Bavaria,crucifix
"Gedenkstätte, Gedenkkreuz und Gruft für die Opfer des KZ-Hersbruck in Happurg",Germany,architectural heritage monument in Bavaria,crucifix
crucifix in Benešov u Semil,Czech Republic,cultural monument of the Czech Republic,crucifix
Krucifix,Czech Republic,cultural monument of the Czech Republic,crucifix
Wayside cross,Czech Republic,cultural monument of the Czech Republic,crucifix
