col0,col1,col2,col3,col4,col5,col6
2017 Tour du Jura,Thomas Joly,Florent Castellarnau,Stepan Kurianov,Station des Rousses,2017-05-27,Arbois
2017 Vuelta Ciclista a Costa Rica,Franklin Loaiza,Aristóbulo Cala,Efrén Santos,Desamparados,2017-12-18,Alajuela
Vuelta al Táchira 2019,Wilson Haro,Manuel Medina,Wuilmen Bravo,San Cristóbal,2019-01-11,Bramon
2018 Vuelta Ciclista a Costa Rica,John Jimenez,Jonathan Cañaveral,Daniel Jara,Heredia,2018-12-16,Pavas District
2017 Tour du Jura,Jaakko Hänninen,Fausto Masnada,Martin Hebík,Station des Rousses,2017-05-27,Arbois
2018 Vuelta a Venezuela,Yurgen Ramírez,Yurgen Ramírez,Orluis Aular,Valencia,2018-07-05,Maracaibo
2017 Tour du Jura,Mikkel Frølich Honoré,Fausto Masnada,Stepan Kurianov,Station des Rousses,2017-05-27,Arbois
2018 Vuelta Ciclista a Costa Rica,Daniel Jara,Jonathan Cañaveral,Daniel Jara,Heredia,2018-12-16,Pavas District
2017 Tour du Jura,Ward Jaspers,Benjamin Dyball,Fausto Masnada,Station des Rousses,2017-05-27,Arbois
Vuelta al Táchira 2020,Kevin Rivera,Jonathan Salinas,Jackson Rodríguez,San Cristóbal,2020-01-12,San Cristóbal
