col0,col1,col2,col3
Franklin County,Benjamin Franklin,Jackson County,county of Tennessee
Carter County,Landon Carter,Washington County,county of Tennessee
Wayne County,Anthony Wayne,Lauderdale County,county of Tennessee
Carroll County,William Carroll,Henry County,county of Tennessee
Bledsoe County,Anthony Bledsoe,Hamilton County,county of Tennessee
Clay County,Henry Clay,Cumberland County,county of Tennessee
Dickson County,William Dickson,Cheatham County,county of Tennessee
Cannon County,Newton Cannon,Warren County,county of Tennessee
Bradley County,Edward Bradley,Hamilton County,county of Tennessee
Chester County,Robert I. Chester,Hardin County,county of Tennessee
DeKalb County,Johann de Kalb,Smith County,county of Tennessee
