col0,col1,col2,col3
Geipelmühle,Wesenitz,house,Kulturdenkmal
Watermill at Singraven,Dinkel,gristmill,Rijksmonument
Molen van Bels,Mosbeek,gristmill,Rijksmonument
"Follega molen, Laag-Keppel",Oude IJssel,gristmill,Rijksmonument
"Berenschot, Winterswijk",Schlinge,gristmill,Rijksmonument
Molen van Otten,Geul,gristmill,Rijksmonument
De Witte Watermolen,Sint-Jansbeek,gristmill,Rijksmonument
Watermill at Singraven,Dinkel,watermill,Rijksmonument
"De Groote Molen, Meerssen",Geul,watermill,Rijksmonument
Molen van Bels,Mosbeek,watermill,Rijksmonument
Kruitmolen,Geul,watermill,Rijksmonument
Houghton Mill,River Great Ouse,watermill,Grade II* listed building or structure
"Follega molen, Laag-Keppel",Oude IJssel,watermill,Rijksmonument
"Berenschot, Winterswijk",Schlinge,watermill,Rijksmonument
