col0,col1,col2,col3,col4,col5,col6,col7
The City on the Edge of Forever,color,50,4:3,New York City,Alexander Courage,Mayberry set,Gert Günther Hoffmann
The Galileo Seven,color,50,4:3,Murasaki 312,Alexander Courage,Paramount Stage 31,Gert Günther Hoffmann
The City on the Edge of Forever,color,50,4:3,New York City,Alexander Courage,Paramount Stage 31,Gert Günther Hoffmann
Patterns of Force,color,50,4:3,Ekos,George Duning,Paramount Stage 31,Gert Günther Hoffmann
The City on the Edge of Forever,color,50,4:3,New York City,Alexander Courage,40 Acres,Gernot Duda
The Galileo Seven,color,50,4:3,Murasaki 312,Alexander Courage,Paramount Stage 32,Fred Klaus
The City on the Edge of Forever,color,50,4:3,New York City,Alexander Courage,Mayberry set,Fred Klaus
The Galileo Seven,color,50,4:3,Murasaki 312,Alexander Courage,Paramount Stage 31,Fred Klaus
The City on the Edge of Forever,color,50,4:3,New York City,Alexander Courage,40 Acres,Fred Klaus
Patterns of Force,color,50,4:3,Ekos,George Duning,European Town,Randolf Kronberg
The City on the Edge of Forever,color,50,4:3,New York City,Alexander Courage,Paramount Stage 19,Randolf Kronberg
Patterns of Force,color,50,4:3,Ekos,George Duning,Paramount Stage 19,Randolf Kronberg
The City on the Edge of Forever,color,50,4:3,New York City,Alexander Courage,Paramount Stage 31,Randolf Kronberg
Patterns of Force,color,50,4:3,Ekos,George Duning,Paramount Stage 31,Randolf Kronberg
