col0,col1,col2,col3,col4
rue Paul-Klee,Paul Klee,rue Fulton,Salpêtrière,127
rue du Général-Langlois,Hippolyte Langlois,rue Eugène-Delacroix,Muette,68
rue Charles-Dickens,Charles Dickens,rue des Eaux,Muette,60
rue Émile-Durkheim,Émile Durkheim,rue Choderlos-de-Laclos,Gare,240
rue du Javelot,javelin throw,rue Baudricourt,Gare,630
rue Émile-Durkheim,Émile Durkheim,avenue de France,Gare,240
rue Pau-Casals,Pau Casals,rue Neuve-Tolbiac,Gare,85
rue Édouard-VII,Edward VII,boulevard des Capucines,Chaussée-d'Antin,194
rue du Tibre,Tiber,rue Damesme,Maison-Blanche,76
rue du Moulinet,mill,avenue d'Italie,Maison-Blanche,388
rue de Libourne,Libourne,rue des Pirogues-de-Bercy,Bercy,113
rue du Général-Baratier,General Albert Baratier,avenue de Champaubert,Grenelle,44
rue Édouard-VII,Edward VII,boulevard des Capucines,9th arrondissement of Paris,194
