col0,col1,col2,col3
Panarbora tower,2010-01-01,Panarbora Park,Germany
Gustav Vietor Tower,1883-01-01,Hohe Wurzel,Germany
Prónay Observation Tower,2017-01-01,Romhány Hill,Hungary
Most Slovenského národného povstania,1972-08-26,Bratislava,Slovakia
Radyně Castle,1361-01-01,Radyně,Czech Republic
Olympiaturm,1968-01-01,Am Riesenfeld,Germany
Fernsehturm Berlin,1968-10-03,Mitte,Germany
Funkturm Berlin,1926-09-03,Westend,Germany
Goethe Tower,1931-01-01,Sachsenhausen,Germany
ArcelorMittal Orbit,2012-01-01,Queen Elizabeth Olympic Park,United Kingdom
