col0,col1,col2,col3,col4
Ksar of Ali Ait El Haj,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Tidsi,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Targh Ellil,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Oulad Youssef,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Mougni,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Lkbir,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Lghlad,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Izakhniwn,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Ighrdayen,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Igharghar,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Gorguir,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Bounou,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Astour,Morocco,mud,Drâa-Tafilalet,rammed earth
Ksar of Asrir,Morocco,mud,Drâa-Tafilalet,rammed earth
