col0,col1,col2,col3,col4
Lucca,Stadio Porta Elisa,89243,comune of Italy,Province of Lucca
Massa,Stadio degli Oliveti,69226,comune of Italy,Province of Massa-Carrara
Rimini,Stadio Romeo Neri,149403,comune of Italy,Province of Rimini
Forlì,Stadio Tullo Morgagni,117859,comune of Italy,Rubicon
Brindisi,PalaPentassuglia,88126,town,Province of Brindisi
Taranto,Stadio Erasmo Iacovone,198283,city,Province of Taranto
Andria,Stadio Degli Ulivi,100365,city,Province of Barletta-Andria-Trani
Foggia,Stadio Pino Zaccheria,151975,city,Province of Foggia
Lecce,Stadio Via del Mare,94892,city,Province of Lecce
Prato,Stadio Lungobisenzio,191749,city,Province of Prato
Pisa,Arena Garibaldi – Stadio Romeo Anconetani,89745,city,Province of Pisa
Rimini,Stadio Romeo Neri,149403,city,Province of Rimini
