col0,col1,col2,col3,col4,col5
Beira Baixa Subregion,Centro region,Portugal,Castelo Branco,Coimbra Subregion,Centro region
Região de Leiria Subregion,Centro region,Portugal,Leiria,Coimbra Subregion,Centro region
Beira Baixa Subregion,Centro region,Portugal,Castelo Branco,Beiras e Serra da Estrela,Centro region
Oeste Subregion,Centro region,Portugal,Torres Vedras,Lisbon metropolitan area,Centro region
Lezíria do Tejo Subregion,Alentejo region,Portugal,Santarém,Oeste Subregion,Centro region
Região de Leiria Subregion,Centro region,Portugal,Leiria,Oeste Subregion,Centro region
Região de Aveiro,Centro region,Portugal,Aveiro,Viseu Dão Lafões Subregion,Centro region
Médio Tejo Subregion,Centro region,Portugal,Tomar,Alto Alentejo Subregion,Centro region
Beira Baixa Subregion,Centro region,Portugal,Castelo Branco,Alto Alentejo Subregion,Centro region
Alentejo Litoral Subregion,Alentejo region,Portugal,Sines,Lisbon metropolitan area,Alentejo region
