col0,col1,col2,col3,col4
Boris en het woeste water,Rindert Kromhout,children's book,Collectieve Propaganda van het Nederlandse Boek,2002-01-01
Ik ben Polleke hoor!,Guus Kuijer,children's book,Collectieve Propaganda van het Nederlandse Boek,2001-01-01
Eiber!,Sjoerd Kuyper,children's book,Collectieve Propaganda van het Nederlandse Boek,2000-01-01
Bikkels,Carry Slee,children's book,Malmberg,1999-01-01
Mijn avonturen door V. Swchwrm,Toon Tellegen,children's book,Collectieve Propaganda van het Nederlandse Boek,1998-01-01
LYC-DROP,Paul van Loon,children's book,Collectieve Propaganda van het Nederlandse Boek,1997-01-01
De huiveringwekkende mythe van Perseus,Imme Dros,children's book,Collectieve Propaganda van het Nederlandse Boek,1996-01-01
Bombaaj!,Els Pelgrom,children's book,Collectieve Propaganda van het Nederlandse Boek,1995-01-01
Fausto Koppie,Anke de Vries,children's book,Lemniscaat,1994-01-01
Het weer en de tijd,Joke van Leeuwen,children's book,Collectieve Propaganda van het Nederlandse Boek,1993-01-01
Het raadsel van de Regenboog,Jacques Vriens,children's book,Collectieve Propaganda van het Nederlandse Boek,1992-01-01
