col0,col1,col2,col3,col4
Litzelstetten,Ortsteil,5.11,UTC+01:00,457
Jungingen,Ortsteil,14,UTC+01:00,593
Worzeldorf,Ortsteil,0.148,UTC+01:00,339
Staad,Ortsteil,9.40913,UTC+01:00,434
Neunhof,Ortsteil,4.0314,UTC+01:00,305
Fischbach,Ortsteil,2.6094,UTC+01:00,344
Eilendorf,municipality,6.84,UTC+01:00,196
Fautenbach,Ortsteil,6.19,UTC+01:00,145
Önsbach,Ortschaft,7.89,UTC+01:00,143
Košice-Barca,quarter,18.13,UTC+01:00,210
Santa Maria de Belém,quarter,3.43,UTC±00:00,13
Čunovo,quarter,18.62,UTC+01:00,130
Gamshurst,quarter,11.7,UTC+01:00,132
Süchteln,quarter,22.76,UTC+01:00,44
