col0,col1,col2,col3
Vystavochnaya,Filyovskaya Line,22.5,Presnensky District
Kakhovskaya,Kakhovskaya Line,8,Zyuzino District
Volgogradsky Prospekt,Tagansko-Krasnopresnenskaya Line,8,Yuzhnoportovy District
Dubrovka,Lyublinsko-Dmitrovskaya Line,62,Yuzhnoportovy District
Kozhukhovskaya,Lyublinsko-Dmitrovskaya Line,12,Yuzhnoportovy District
Avtozavodskaya,Zamoskvoretskaya Line,11,Danilovsky District
Slavyansky Bulvar,Arbatsko-Pokrovskaya Line,10,Fili-Davydkovo District
Varshavskaya,Kakhovskaya Line,9,Nagorny District
Tekstilshchiki,Tagansko-Krasnopresnenskaya Line,13,Tekstilshchiki District
Krasnogvardeyskaya,Zamoskvoretskaya Line,9,Zyablikovo District
Borisovo,Lyublinsko-Dmitrovskaya Line,10,Brateyevo District
Leninsky Prospekt,Kaluzhsko-Rizhskaya Line,16,Gagarinsky District
Domodedovskaya,Zamoskvoretskaya Line,9.5,Orekhovo-Borisovo Severnoye District
Orekhovo,Zamoskvoretskaya Line,9,Orekhovo-Borisovo Severnoye District
Bratislavskaya,Lyublinsko-Dmitrovskaya Line,8,Maryino District
