col0,col1,col2,col3,col4,col5
2013 Ronde van Drenthe,1.1,195.5,33,2012 Ronde van Drenthe,Andreas Schillinger
2012 Ronde van Drenthe,1.1,195.5,78,2011 Ronde van Drenthe,Stefan Schumacher
2013 Ronde van Drenthe,Ronde van Drenthe,195.5,33,2012 Ronde van Drenthe,Andreas Schillinger
2009 Ronde van Drenthe,Ronde van Drenthe,205.2,75,2008 Ronde van Drenthe,Grega Bole
2012 Ronde van Drenthe,Ronde van Drenthe,195.5,78,2011 Ronde van Drenthe,Stefan Schumacher
2017 Ronde van Drenthe,1.1,206,94,2016 Ronde van Drenthe,Adam Blythe
2016 Ronde van Drenthe,1.1,197.1,130,2015 Ronde van Drenthe,Mark McNally
2017 Ronde van Drenthe,Ronde van Drenthe,206,94,2016 Ronde van Drenthe,Adam Blythe
2016 Ronde van Drenthe,Ronde van Drenthe,197.1,130,2015 Ronde van Drenthe,Mark McNally
2017 Ronde van Drenthe,1.1,206,94,2016 Ronde van Drenthe,Maxime Farazijn
2018 Ronde van Drenthe,Ronde van Drenthe,192,102,2017 Ronde van Drenthe,Zak Dempster
2014 Ronde van Drenthe,1.1,205,106,2013 Ronde van Drenthe,Jelle Wallays
2010 Ronde van Drenthe,1.1,203.4,73,2009 Ronde van Drenthe,Andrea Piechele
2014 Ronde van Drenthe,Ronde van Drenthe,205,106,2013 Ronde van Drenthe,Jelle Wallays
