col0,col1,col2,col3
DXUD,1278,2018-02-05,"Audiovisual Communicators, Inc."
DYAS-AM,864,2019-09-01,"Audiovisual Communicators, Inc."
DZAU,1233,2017-10-13,"Audiovisual Communicators, Inc."
DWDD-AM,1134,1986-01-01,"Audiovisual Communicators, Inc."
DWAD-AM,1098,1975-01-01,"Audiovisual Communicators, Inc."
XHEMIT-FM,107.9,1988-01-01,Instituto Mexicano de la Radio
2GB,873,1926-08-23,Macquarie Media
4RO,990,1932-01-01,Grant Broadcasters
WJZ,1300,1922-01-01,Entercom
KGO,810,1924-01-01,Cumulus Media
KBOI,670,1947-01-01,Cumulus Media
SEN,1116,2004-01-01,Crocmedia
