col0,col1,col2,col3,col4
Blue-cheeked Bee-eater,49.4,least concern,Encyclopedia of Armenian Nature,5.7
European Green Woodpecker,8.9,least concern,Encyclopedia of Armenian Nature,6.3
Sitta europaea,2.25,least concern,Encyclopedia of Armenian Nature,7.3
Eurasian Coot,36.5,least concern,Encyclopedia of Armenian Nature,7.7
Tetrao urogallus,1.97,least concern,Paulys Realenzyklopädie der klassischen Altertumswissenschaft,7.3
Northern Bobwhite,8.9,near threatened,Brockhaus and Efron Encyclopedic Dictionary,8
Spur-winged Goose,4.375,least concern,Brockhaus and Efron Encyclopedic Dictionary,6.5
Lyrurus tetrix,1.175,least concern,Brockhaus and Efron Encyclopedic Dictionary,8
Tetrao urogallus,1.97,least concern,Brockhaus and Efron Encyclopedic Dictionary,7.3
Common Ostrich,1.5,least concern,Brockhaus and Efron Encyclopedic Dictionary,7.4
Wood Warbler,1.32,least concern,Great Soviet Encyclopedia (1926–1947),5.9
Australian Magpie,16.2,least concern,Brockhaus and Efron Encyclopedic Dictionary,4
