col0,col1,col2,col3
Olomouc,Vlastenský slovník historický,UTC+02:00,Czech Republic
České Budějovice,Vlastenský slovník historický,UTC+02:00,Czech Republic
Brno,Vlastenský slovník historický,UTC+02:00,Czech Republic
Olomouc,New Encyclopedic Dictionary,UTC+02:00,Czech Republic
Ostrava,New Encyclopedic Dictionary,UTC+02:00,Czech Republic
Hradec Králové,Small Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Ústí nad Labem,Small Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Opava,Small Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Jablonec nad Nisou,Small Brockhaus and Efron Encyclopedic Dictionary,UTC+02:00,Czech Republic
Hradec Králové,Jewish Encyclopedia of Brockhaus and Efron,UTC+02:00,Czech Republic
Opava,Jewish Encyclopedia of Brockhaus and Efron,UTC+02:00,Czech Republic
