col0,col1,col2,col3
Azambuja Line,REFER,1668 mm track gauge,railway
Ramal do Montijo,REFER,1668 mm track gauge,railway
Ferrocarril General Urquiza,Government of Argentina,1435 mm track gauge,railway
Fife Circle Line,Network Rail,1435 mm track gauge,railway
Ferrocarril Central de Buenos Aires,Government of Argentina,1435 mm track gauge,railway
Eastern Goldfields Railway,Public Transport Authority,1435 mm track gauge,railway
Dublin–Navan railway line,Iarnród Éireann,5 ft 3 in gauge,railway
Downtown Dubai Tramway,Emaar Properties,1435 mm track gauge,railway
Milwaukee District / West Line,Metra,1435 mm track gauge,railway
Orange County Line,BNSF Railway,1435 mm track gauge,railway
Crystal Palace line,Network Rail,1435 mm track gauge,railway
Metra Electric District,Metra,1435 mm track gauge,passenger train
Bina–Katni rail route,Indian Railways,1676 mm track gauge,railway
Central Argentine Railway,William Wheelwright,1676 mm track gauge,railway
