col0,col1,col2,col3
Demeter,Cronus,religion in ancient Greece,Small Brockhaus and Efron Encyclopedic Dictionary
Aphrodite,Cronus,religion in ancient Greece,Small Brockhaus and Efron Encyclopedic Dictionary
Eris,Zeus,religion in ancient Greece,Small Brockhaus and Efron Encyclopedic Dictionary
Hecate,Zeus,religion in ancient Greece,Small Brockhaus and Efron Encyclopedic Dictionary
Hebe,Zeus,religion in ancient Greece,Small Brockhaus and Efron Encyclopedic Dictionary
Eileithyia,Zeus,religion in ancient Greece,Small Brockhaus and Efron Encyclopedic Dictionary
Athena,Zeus,religion in ancient Greece,Small Brockhaus and Efron Encyclopedic Dictionary
Aphrodite,Zeus,religion in ancient Greece,Small Brockhaus and Efron Encyclopedic Dictionary
Hathor,Ra,religion of ancient Egypt,Small Brockhaus and Efron Encyclopedic Dictionary
Juno,Saturn,religion in ancient Rome,Small Brockhaus and Efron Encyclopedic Dictionary
Ceres,Saturn,religion in ancient Rome,Small Brockhaus and Efron Encyclopedic Dictionary
Minerva,Jupiter,religion in ancient Rome,Small Brockhaus and Efron Encyclopedic Dictionary
