col0,col1,col2,col3
15 Market Square in Tarnów,1800-01-01,rearhouse,immovable monument
14 Market Square in Tarnów,1500-01-01,rearhouse,immovable monument
28 Market Square in Nowy Sącz,1500-01-01,rearhouse,immovable monument
21 Smoleńsk street in Kraków,1877-01-01,rearhouse,immovable monument
6 Bonerowska Street in Kraków,1906-01-01,rearhouse,immovable monument
Henryk Brautigam's tenement house,1912-01-01,kamienica,object on the Polish cultural heritage register
Kamienica Pod Niedźwiedziem w Warszawie,1901-01-01,kamienica,immovable monument
Owiesno castle outbuilding,1749-01-01,rearhouse,immovable monument
22 Żeglarska Street in Toruń,1900-01-01,rearhouse,immovable monument
90 Bydgoska Street in Toruń,1895-01-01,rearhouse,immovable monument
Manor in Karolewo,1900-01-01,rearhouse,immovable monument
Henryk Brautigam's tenement house,1912-01-01,rearhouse,object on the Polish cultural heritage register
Kamienica Pod Niedźwiedziem w Warszawie,1901-01-01,rearhouse,immovable monument
14 Lubartowska Street in Lublin,1880-01-01,rearhouse,immovable monument
