col0,col1,col2,col3
Dub u Květovské obory,532,Květov,24
Pnětlucký dub,425,Podsedice,24
Sádecký dub,369,Milevsko,22
English Oak in Malá Horka,409,Železný Brod,21
Dobrnický dub,445,Leština u Světlé,27
Dub letní v lesoparku Na Cibulkách,394,Košíře,24
Kozlovice oak,470,Týnec nad Sázavou,30
Dub na Zátahu,435,Protivín,25
oak in Kozodírky,346,Libáň,16
Dóbek,417,Olomouc,11
Dub letní v ulici Nad Výšinkou,310,Prague,23
Dub letní v ulici U Malvazinky,265,Prague,13
Dub letní,460,Prague,26
Památný dub letní v Březiněvsi,393,Prague,22
