col0,col1,col2,col3,col4,col5
Creative Commons Attribution-NonCommercial-ShareAlike 2.5 Generic,Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported,Creative Commons,Template:Cc-by-nc-sa-2.5,Creative Commons Attribution–NonCommercial-ShareAlike,Creative Commons Attribution-NonCommercial-ShareAlike 2.0 Generic
Creative Commons Attribution 2.5 Unported,Creative Commons Attribution 3.0 Unported,Creative Commons,Template:Cc-by-2.5,Creative Commons Attribution,Creative Commons Attribution 2.0 Generic
Creative Commons Attribution-NonCommercial 3.0 Unported,Creative Commons Attribution-NonCommercial 4.0 License,Creative Commons,Template:Cc-by-nc-3.0,Creative Commons Attribution-NonCommercial,Creative Commons Attribution-NonCommercial 2.5 Generic
Creative Commons Attribution-ShareAlike 2.5 Generic,Creative Commons Attribution-ShareAlike 3.0 Unported,Creative Commons,Template:Cc-by-sa-2.5,Creative Commons Attribution-ShareAlike,Creative Commons Attribution-ShareAlike 2.0 Generic
Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,Creative Commons,Template:Cc-by-nc-sa-3.0,Creative Commons Attribution–NonCommercial-ShareAlike,Creative Commons Attribution-NonCommercial-ShareAlike 2.5 Generic
Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported,Creative Commons Attribution-NonCommercial-NoDerivs 4.0 International,Creative Commons,Template:Cc-by-nc-nd-3.0,Creative Commons Attribution-NonCommercial-NoDerivatives,Creative Commons Attribution-NonCommercial-NoDerivs 2.5 Generic
Creative Commons Attribution-NoDerivs 3.0 Unported,Creative Commons Attribution-NoDerivs 4.0 International,Creative Commons,Template:Cc-by-nd-3.0,Creative Commons Attribution-NoDerivatives,Creative Commons Attribution-NoDerivs 2.5 Generic
Creative Commons Attribution 3.0 Unported,Creative Commons Attribution 4.0 International,Creative Commons,Template:Cc-by-3.0,Creative Commons Attribution,Creative Commons Attribution 2.5 Unported
Creative Commons Attribution-ShareAlike 3.0 Netherlands,Creative Commons Attribution-ShareAlike 4.0 International,Creative Commons,Template:Cc-by-sa-3.0-nl,Creative Commons Attribution-ShareAlike,Creative Commons Attribution-ShareAlike 2.5 Netherlands
Creative Commons Attribution 3.0 Netherlands,Creative Commons Attribution 4.0 International,Creative Commons,Template:Cc-by-3.0-nl,Creative Commons Attribution,Creative Commons Attribution 2.5 Netherlands
Creative Commons Attribution-NonCommercial-NoDerivs 2.5 Generic,Creative Commons Attribution-NonCommercial-NoDerivs 3.0 Unported,Creative Commons,Template:Cc-by-nc-nd-2.5,Creative Commons Attribution-NonCommercial-NoDerivatives,Creative Commons Attribution-NonCommercial-NoDerivs 2.0 Generic
Creative Commons Attribution-ShareAlike 3.0 Unported,Creative Commons Attribution-ShareAlike 4.0 International,Creative Commons,Template:Cc-by-sa-3.0,Creative Commons Attribution-ShareAlike,Creative Commons Attribution-ShareAlike 2.5 Generic
Creative Commons Attribution-NoDerivs 2.0 Generic,Creative Commons Attribution-NoDerivs 2.5 Generic,Creative Commons,Template:Cc-by-nd-2.0,Creative Commons Attribution-NoDerivatives,Creative Commons Attribution-NoDerivs 1.0 Generic
