col0,col1,col2,col3
North Bothnia Line,proposed rail infrastructure,Sweden,1435 mm track gauge
Zagreb – Rijeka new railway line,proposed rail infrastructure,Croatia,1435 mm track gauge
Europabanan,proposed rail infrastructure,Sweden,1435 mm track gauge
Breisgau S-Bahn,proposed rail infrastructure,Germany,1435 mm track gauge
Pöbel Valley Railway,proposed rail infrastructure,Germany,750 mm track gauge
Linee celeri della Brianza,light rail line,Italy,1435 mm track gauge
Line 11,rapid transit railway line,People's Republic of China,1435 mm track gauge
Line 6,rapid transit railway line,Brazil,5 ft 3 in gauge
Project Unigauge,Track gauge conversion,India,1676 mm track gauge
SRT Red Lines,commuter rail,Thailand,1000 mm track gauge
