col0,col1,col2,col3
Okanogan National Forest,Washington,IUCN category VI: Protected Area with sustainable use of natural resources,Omak
Allegheny National Forest,Pennsylvania,IUCN category VI: Protected Area with sustainable use of natural resources,Warren
Wallowa–Whitman National Forest,Oregon,IUCN category VI: Protected Area with sustainable use of natural resources,Baker City
Bighorn National Forest,Big Horn County,IUCN category VI: Protected Area with sustainable use of natural resources,Sheridan
San Juan National Forest,Colorado,IUCN category VI: Protected Area with sustainable use of natural resources,Durango
Apache-Sitgreaves National Forests,Arizona,IUCN category VI: Protected Area with sustainable use of natural resources,Springerville
Angeles National Forest,California,IUCN category VI: Protected Area with sustainable use of natural resources,La Cañada Flintridge
Uncompahgre National Forest,Colorado,IUCN category VI: Protected Area with sustainable use of natural resources,Montrose
Gila National Forest,Greenlee County,IUCN category VI: Protected Area with sustainable use of natural resources,Silver City
Sam Houston National Forest,Texas,IUCN category V: Protected Landscape/Seascape,Coldspring
