col0,col1,col2,col3,col4,col5
East Godavari district,Brockhaus and Efron Encyclopedic Dictionary,3288577,Andhra Pradesh,3840324,1865719
Jalandhar district,Brockhaus and Efron Encyclopedic Dictionary,1622537,Jalandhar division,1032419,571053
Balasore district,Brockhaus and Efron Encyclopedic Dictionary,1621232,Central division,2067236,699297
Hazaribagh District,Nordisk familjebok,1013249,North Chotanagpur division,1459188,721246
Jhansi district,Brockhaus and Efron Encyclopedic Dictionary,1304513,Jhansi division,1165119,694090
Gonda district,Brockhaus and Efron Encyclopedic Dictionary,1679994,Devipatan division,3208890,1753925
Bhandara district,Brockhaus and Efron Encyclopedic Dictionary,899860,Nagpur division,966503,300474
Jaunpur district,Brockhaus and Efron Encyclopedic Dictionary,2731677,Varanasi division,4147624,1762527
Bulandshahr district,Brockhaus and Efron Encyclopedic Dictionary,2031656,Meerut division,2631742,1467515
Kolhapur district,Nordisk familjebok,2825845,Pune division,2645992,1050156
Jodhpur district,Nordisk familjebok,2031532,Jodhpur division,2422551,1655633
