col0,col1,col2,col3,col4
Ginkaku-ji,Sakyō-ku,1465-01-01,Japan,Buddhist temple
Byōdō-in,Uji,1052-01-01,Japan,Buddhist temple
Hamarikyu Gardens,Tokyo,1946-04-01,Japan,Parks and gardens in Tokyo
Saihō-ji,Nishikyō-ku,1339-01-01,Japan,memorial
Morikami Museum and Japanese Gardens,Florida,1977-01-01,United States of America,art museum
Nikka Yuko Japanese Garden,Alberta,1967-01-01,Canada,botanical garden
Morikami Museum and Japanese Gardens,Florida,1977-01-01,United States of America,botanical garden
Auburn Botanical Gardens,New South Wales,1977-01-01,Australia,botanical garden
Brooklyn Botanic Garden,Brooklyn,1910-01-01,United States of America,botanical garden
"Brisbane Botanic Gardens, Mount Coot-tha",City of Brisbane,1970-01-01,Australia,botanical garden
Kubota Garden,Seattle,1927-01-01,United States of America,park
Brooklyn Botanic Garden,Brooklyn,1910-01-01,United States of America,park
Yoshiki-en,Nara,1919-01-01,Japan,Japanese garden
