col0,col1,col2,col3
It's All In The Game / Your Eyes Tell On You,It's All in the Game,1963-08-01,UK Singles Chart
Wuthering Heights / Kite,Wuthering Heights,1978-01-20,UK Singles Chart
Experiment IV / Wuthering Heights,Experiment,1986-10-27,UK Singles Chart
La Luna / Whatever It Takes,La Luna,1989-12-04,UK Singles Chart
The Dreaming / Dreamtime,Dreaming,1982-07-26,UK Singles Chart
The Big Sky / Not This Time,Big Sky,1986-04-28,UK Singles Chart
Crash & Burn,Crash and Burn,2013-06-20,Commercial Pop Top 30
Sinterklaas boot,Boten Anna,2006-01-01,Single Top 100
La Luna / Whatever It Takes,La Luna,1989-12-04,Single Top 100
Hammer Horror / Coffee Homeground,Hammer horror,1978-10-27,Irish Singles Chart
Windswept / Crazy Love,Windswept,1985-11-01,Irish Singles Chart
King Of The Mountain,King of the Mountain,2005-10-24,Irish Singles Chart
Wuthering Heights / Kite,Wuthering Heights,1978-01-20,Irish Singles Chart
