col0,col1,col2,col3,col4,col5,col6,col7
Mandaluyong,229470,Tagalog,386276,Metro Manila,Makati,tropical monsoon climate,1907-03-27
Navotas,145806,Tagalog,249463,Metro Manila,Caloocan,tropical monsoon climate,1827-12-20
Malabon,222350,English,365525,Metro Manila,Caloocan,tropical monsoon climate,2001-04-21
Marikina,246101,Tagalog,450741,Metro Manila,Quezon City,tropical monsoon climate,1630-04-16
Mandaluyong,229470,Tagalog,386276,Metro Manila,Quezon City,tropical monsoon climate,1907-03-27
Pasay,285538,Tagalog,416522,Metro Manila,Manila,tropical monsoon climate,1863-12-02
Navotas,145806,Tagalog,249463,Metro Manila,Manila,tropical monsoon climate,1827-12-20
Mandaluyong,229470,Tagalog,386276,Metro Manila,Manila,tropical monsoon climate,1907-03-27
Butuan,218828,Cebuano,337063,Caraga,Magallanes,tropical rainforest climate,1901-01-31
Tacloban,109027,Tagalog,242089,Eastern Visayas,Alangalang,tropical rainforest climate,1770-01-01
