col0,col1,col2,col3,col4,col5,col6
2019 Vuelta a Colombia,Tunja,Juan Diego Guerrero,Vuelta a Colombia,Weimar Roldán,2019 Medellín,Yopal
2018 Vuelta a Colombia,Medellín,Robinson Ortega,Vuelta a Colombia,Dalivier Ospina,Brayan Hernández,Pereira
2019 Vuelta a Colombia,Tunja,Jhojan García,Vuelta a Colombia,Weimar Roldán,Óscar Sevilla,Yopal
2018 Vuelta a Colombia,Medellín,Rafael Hernández,Vuelta a Colombia,Carlos Quintero,Óscar Sevilla,Pereira
2019 Vuelta a Colombia,Tunja,Miguel Ángel Mogollón,Vuelta a Colombia,Miguel Ángel Mogollón,Salvador Moreno Hernández,Yopal
2018 Vuelta a Colombia,Medellín,Jhojan García,Vuelta a Colombia,Carlos Quintero,Carlos Quintero,Pereira
2019 Vuelta a Colombia,Tunja,Rafael Pineda,Vuelta a Colombia,Weimar Roldán,Fabio Duarte,Yopal
2018 Vuelta a Colombia,Medellín,Sergio Higuita,Vuelta a Colombia,Juan Diego Alba,Carlos Quintero,Pereira
2019 Vuelta a Colombia,Tunja,Miguel Ángel Mogollón,Vuelta a Colombia,Weimar Roldán,Weimar Roldán,Yopal
2018 Vuelta a Colombia,Medellín,Rafael Hernández,Vuelta a Colombia,Carlos Quintero,Carlos Quintero,Pereira
2019 Vuelta a Colombia,Tunja,Kevin Cano,Vuelta a Colombia,Weimar Roldán,Óscar Sevilla,Yopal
2017 Vuelta a Colombia,Pereira,Anderson Paredes,Vuelta a Colombia,Weimar Roldán,Weimar Roldán,Rionegro
2018 Vuelta a Colombia,Medellín,Sergio Higuita,Vuelta a Colombia,Dalivier Ospina,Juan Pablo Suárez,Pereira
