col0,col1,col2,col3,col4
Carina Dwarf,-50.96611,11,100.40292,[TSK2008] 223
Leo I,12.3065,10,152.117167,[TSK2008] 223
Sculptor Dwarf Galaxy,-33.70889,8.6,15.03917,[TSK2008] 223
Sextans Dwarf Spheroidal,-1.61472,10.4,153.26208,[TSK2008] 223
Andromeda XIX,35.043639,15.6,4.88375,[TSK2008] 222
Leo T,17.05139,15.1,143.7225,[TSK2008] 222
Pisces Dwarf,21.89472,14.3,15.98583,[TSK2008] 222
IC 1613,2.13333,10.01,16.22583,[TSK2008] 222
Holmberg II,70.7202848901313,11.39,124.770782612159,[TSK2008] 217
Holmberg IX,69.04611,14.1,149.38375,[T2015] nest 101368
