col0,col1,col2,col3
West Berlin,West Germany,Potsdam District,exclave
Llívia,Spain,Estavar,exclave
Oberegg,Appenzell Innerrhoden,Walzenhausen,enclave
West Berlin,West Germany,Potsdam District,enclave
Llívia,Spain,Estavar,enclave
Oberegg,Appenzell Innerrhoden,Walzenhausen,municipality of Switzerland
West Berlin,West Germany,Potsdam District,administrative territorial entity
Nakhchivan Autonomous Republic,Azerbaijan,Turkey,first-level administrative country subdivision
Jungholz,Austria,Bavaria,rural municipality of Austria
Dibba Al-Hisn,Sharjah Emirate,Fujairah,exclave
Jungholz,Austria,Bavaria,exclave
Baarle-Hertog,Belgium,Baarle-Nassau,exclave
Campione d'Italia,Italy,Lugano,exclave
Karki,Azerbaijan,Armenia,exclave
