col0,col1,col2,col3
San Manuel substation,San Manuel-Concepcion-Mexico Transmission Line,National Grid Corporation of the Philippines,Philippines
Mexico substation,San Manuel-Concepcion-Mexico Transmission Line,National Grid Corporation of the Philippines,Philippines
Concepcion substation,San Manuel-Concepcion-Mexico Transmission Line,National Grid Corporation of the Philippines,Philippines
Nagsaag EHV substation,Kadampat-San Manuel-San Jose Transmission Line,National Grid Corporation of the Philippines,Philippines
Biñan substation,Bay-Biñan Transmission Line,National Grid Corporation of the Philippines,Philippines
Mexico substation,Mexico–Hermosa Transmission Line,National Grid Corporation of the Philippines,Philippines
Varín substation,Varín–Bošáca power line (V495),Slovenská elektrizačná prenosová sústava,Slovakia
Križovany substation,Križovany-Bošáca power line (V496),Slovenská elektrizačná prenosová sústava,Slovakia
Košice substation,Moldava-Košice power line (V489),Slovenská elektrizačná prenosová sústava,Slovakia
Moldava substation,Moldava-Košice power line (V489),Slovenská elektrizačná prenosová sústava,Slovakia
Košice substation,Lemešany-Košice power line (V488),Slovenská elektrizačná prenosová sústava,Slovakia
