col0,col1,col2,col3
1933 World All-Round Speed Skating Championships for Women,Norway,Ella Berntsen,1933-01-01
1951 World All-Round Speed Skating Championships for Women,Sweden,Betzy Baltzersen,1951-01-01
1963 World All-Round Speed Skating Championships for Women,Japan,Cedendżawyn Lchamdżaw,1963-01-01
1966 World All-Round Speed Skating Championships for Women,Norway,Tatyana Shelekhova,1966-01-01
1934 World All-Round Speed Skating Championships for Women,Norway,Synnøve Lie,1934-01-01
1933 World All-Round Speed Skating Championships for Women,Norway,Synnøve Lie,1933-01-01
1969 World All-Round Speed Skating Championships for Women,France,Sigrid Sundby,1969-01-01
1966 World All-Round Speed Skating Championships for Women,Norway,Sigrid Sundby,1966-01-01
1951 World All-Round Speed Skating Championships for Women,Sweden,Randi Thorvaldsen,1951-01-01
1947 World All-Round Speed Skating Championships for Women,Norway,Maggi Kvestad,1947-01-01
