col0,col1,col2,col3,col4
Preparation Canyon State Park,394,1934-01-01,United States of America,Iowa state park
Mini-Wakan State Park,428,1934-01-01,United States of America,Iowa state park
Pikes Point State Park,438,1931-01-01,United States of America,Iowa state park
Pillsbury Point State Park,434,1933-01-01,United States of America,Iowa state park
Pilot Knob State Park,417,1923-01-01,United States of America,Iowa state park
Beeds Lake State Park,345,1934-01-01,United States of America,Iowa state park
Lacey-Keosauqua State Park,222,1921-01-01,United States of America,Iowa state park
Mines of Spain State Recreation Area and E. B. Lyons Nature Center,229,1981-01-01,United States of America,Iowa state park
Lake Ahquabi State Park,262,1936-01-01,United States of America,Iowa state park
Rock Creek State Park,281,1952-01-01,United States of America,Iowa state park
Ledges State Park,319,1924-01-01,United States of America,Iowa state park
Lake Keomah State Park,241,1934-01-01,United States of America,Iowa state park
