col0,col1,col2,col3
Air-Conditioning Show,air,conceptual art,Philippe Méaille Collection
Mirror Piece,mirror,conceptual art,Philippe Méaille Collection
Le Jardin Imaginaire,metal,public art,M-Museum Leuven
Piano Track,iron,public art,Barcelona Museum of Contemporary Art
Tissignalisation n°14,steel,public art,Madeleine
The Physical Impossibility of Death in the Mind of Someone Living,glass,animal sculpture,private collection
Scent Tunnel,flower,public art,Autostadt
The Dinner Party,floor,feminist art,Brooklyn Museum
Fibonacci Series,neon lamp,public art,Amsterdam Airport Schiphol
Urban Light,streetlight,assemblage,Los Angeles County Museum of Art
