col0,col1,col2,col3,col4
2017 IAAF World Cross Country Championships,2019 IAAF World Cross Country Championships,Uganda,athletics,2017-03-26
1998 IAAF World Cross Country Championships,1999 IAAF World Cross Country Championships,Morocco,athletics,1998-01-01
1977 IAAF World Cross Country Championships,1978 IAAF World Cross Country Championships,Germany,athletics,1977-03-20
2008 IAAF World Cross Country Championships,2009 IAAF World Cross Country Championships,United Kingdom,athletics,2008-03-30
1995 IAAF World Cross Country Championships,1996 IAAF World Cross Country Championships,United Kingdom,athletics,1995-03-25
1983 IAAF World Cross Country Championships,1984 IAAF World Cross Country Championships,United Kingdom,athletics,1983-03-20
1978 IAAF World Cross Country Championships,1979 IAAF World Cross Country Championships,United Kingdom,athletics,1978-03-25
1976 IAAF World Cross Country Championships,1977 IAAF World Cross Country Championships,United Kingdom,athletics,1976-02-28
1990 IAAF World Cross Country Championships,1991 IAAF World Cross Country Championships,France,athletics,1990-03-25
2007 IAAF World Cross Country Championships,2008 IAAF World Cross Country Championships,Kenya,athletics,2007-03-24
1985 IAAF World Cross Country Championships,1986 IAAF World Cross Country Championships,Portugal,athletics,1985-03-24
2003 IAAF World Cross Country Championships,2004 IAAF World Cross Country Championships,Switzerland,athletics,2003-01-01
1986 IAAF World Cross Country Championships,1987 IAAF World Cross Country Championships,Switzerland,athletics,1986-03-23
1982 IAAF World Cross Country Championships,1983 IAAF World Cross Country Championships,Italy,athletics,1982-03-21
2013 IAAF World Cross Country Championships,2015 IAAF World Cross Country Championships,Poland,athletics,2013-03-24
