col0,col1,col2,col3,col4,col5,col6
2003 Singapore Open Badminton Championships,2002 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
2004 Singapore Open Badminton Championships,2003 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1970 Singapore Open Badminton Championships,1969 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1968 Singapore Open Badminton Championships,1967 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1963 Singapore Open Badminton Championships,1962 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1992 Singapore Open Badminton Championships,1991 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1998 Singapore Open Badminton Championships,1997 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1995 Singapore Open Badminton Championships,1994 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1990 Singapore Open Badminton Championships,1973 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1972 Singapore Open Badminton Championships,1971 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
1966 Singapore Open Badminton Championships,1965 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
2001 Singapore Open Badminton Championships,1999 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
2007 Singapore Super Series,2006 Singapore Open Badminton Championships,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
2009 Singapore Super Series,2008 Singapore Super Series,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
2013 Singapore Super Series,2012 Singapore Super Series,Singapore,WikiProject Badminton/tournament focus list,Singapore Open Badminton Championships,open championship,badminton
