col0,col1,col2,col3,col4
"Dětský domov se školou, základní škola a ŠJ",1996-08-01,residential child care community,public-benefit corporation,"Ministry of Education, Youth and Sports"
"Dětský domov, Základní škola a ŠJ",1999-01-01,residential child care community,public-benefit corporation,South Bohemian Region
"DD, ZŠ a PrŠ Valašské Klobouky",1996-07-02,residential child care community,public-benefit corporation,Zlín Region
Dětský domov a Základní škola Vizovice,1953-09-01,residential child care community,public-benefit corporation,Zlín Region
"Dětský domov, MŠ, ZŠ a Praktická škola",1996-08-01,residential child care community,public-benefit corporation,South Bohemian Region
Dětský domov a Mateřská škola,1993-01-01,residential child care community,public-benefit corporation,Central Bohemian Region
Dětský domov Dagmar,2001-06-21,residential child care community,public-benefit corporation,South Moravian Region
"DD, ZŠ a PrŠ Valašské Klobouky",1996-07-02,secondary school,public-benefit corporation,Zlín Region
"Dětský domov, MŠ, ZŠ a Praktická škola",1996-08-01,secondary school,public-benefit corporation,South Bohemian Region
"Dětský domov, mateřská škola a ŠJ",1996-06-19,kindergarten,public-benefit corporation,Hradec Králové Region
"Dětský domov, MŠ, ZŠ a Praktická škola",1996-08-01,kindergarten,public-benefit corporation,South Bohemian Region
Dětský domov a Mateřská škola,1993-01-01,kindergarten,public-benefit corporation,Central Bohemian Region
"Dětský domov se školou, ZŠ a ŠJ",1996-07-25,primary school,public-benefit corporation,"Ministry of Education, Youth and Sports"
