col0,col1,col2,col3
Slowking,water-type Pokémon,200,list of Pokémon introduced in Generation II
Azumarill,water-type Pokémon,80,list of Pokémon introduced in Generation II
Marill,water-type Pokémon,40,list of Pokémon introduced in Generation II
Ludicolo,water-type Pokémon,150,list of Pokémon introduced in Generation III
Mantine,water-type Pokémon,210,Mantyke and Mantine
Corphish,water-type Pokémon,60,list of Pokémon introduced in Generation III
Feebas,water-type Pokémon,60,evolutionary line of Feebas
Mantyke,flying-type Pokémon,100,list of Pokémon introduced in Generation IV
Mantine,flying-type Pokémon,210,Mantyke and Mantine
Carvanha,dark-type Pokémon,80,Carvanha and Sharpedo
Sharpedo,dark-type Pokémon,180,Carvanha and Sharpedo
