col0,col1,col2,col3,col4
"2019 Vuelta a España, stage 6",Ares del Maestrat,Mora de Rubielos,Jesús Herrada,Tadej Pogačar
"2019 Giro d'Italia, stage 19",San Martino di Castrozza,Treviso,Esteban Chaves,Mirco Maestri
"2019 Vuelta a España, stage 6",Ares del Maestrat,Mora de Rubielos,Jesús Herrada,Fabio Jakobsen
"2017 Vuelta a España, Stage 9",Benitachell / El Poble Nou de Benitatxell,Orihuela,Chris Froome,Paweł Poljański
"2019 Giro d'Italia, stage 19",San Martino di Castrozza,Treviso,Esteban Chaves,Richard Carapaz
"2019 Vuelta a España, stage 6",Ares del Maestrat,Mora de Rubielos,Jesús Herrada,Edward Theuns
"2019 Giro d'Italia, stage 19",San Martino di Castrozza,Treviso,Esteban Chaves,Pascal Ackermann
"2017 Vuelta a España, Stage 9",Benitachell / El Poble Nou de Benitatxell,Orihuela,Chris Froome,David de la Cruz
"2019 Vuelta a España, stage 6",Ares del Maestrat,Mora de Rubielos,Sam Bennett,Primož Roglič
"2019 Giro d'Italia, stage 19",San Martino di Castrozza,Treviso,Esteban Chaves,Primož Roglič
"2019 Vuelta a España, stage 6",Ares del Maestrat,Mora de Rubielos,Jesús Herrada,Primož Roglič
"2019 Giro d'Italia, stage 19",San Martino di Castrozza,Treviso,Esteban Chaves,Davide Cimolai
"2017 Vuelta a España, Stage 9",Benitachell / El Poble Nou de Benitatxell,Orihuela,Chris Froome,Matteo Trentin
