col0,col1,col2,col3,col4
Brønderslev Municipality,municipality of Denmark,317,Brønderslev,Archaeological monuments in Brønderslev Kommune
Roskilde Municipality,municipality of Denmark,212,Roskilde,Archaeological monuments in Roskilde Kommune
Langeland Municipality,municipality of Denmark,291.07,Rudkøbing,Archaeological monuments in Langeland Kommune
Halsnæs Municipality,municipality of Denmark,121.9,Frederiksværk,Archaeological monuments in Halsnæs Kommune
Egedal Municipality,municipality of Denmark,125.8,"Stenløse, Denmark",Archaeological monuments in Egedal Kommune
Copenhagen Municipality,municipality of Denmark,86.7,Copenhagen,Archaeological monuments in Københavns Kommune
Furesø Municipality,municipality of Denmark,56.8,Værløse,Archaeological monuments in Furesø Kommune
Ringsted Municipality,municipality of Denmark,295.48,Ringsted,Archaeological monuments in Ringsted Kommune
Allerød Municipality,municipality of Denmark,67.4,Lillerød,Archaeological monuments in Allerød Kommune
Høje-Taastrup Municipality,municipality of Denmark,78.2,Høje-Taastrup,Archaeological monuments in Høje-Taastrup Kommune
