col0,col1,col2,col3
Kura–Araxes culture,-1999-01-01T00:00:00Z,-3399-01-01T00:00:00Z,Shulaveri-Shomu culture
Cernavodă culture,-3200-01-01T00:00:00Z,-4000-01-01T00:00:00Z,Gumelniţa–Karanovo culture
Tumulus culture,-1300-01-01T00:00:00Z,-1600-01-01T00:00:00Z,Early Bronze Age
Ahrensburg culture,-9650-01-01T00:00:00Z,-10760-01-01T00:00:00Z,Creswellian culture
Beaker culture,-2200-01-01T00:00:00Z,-2600-01-01T00:00:00Z,Corded Ware culture
Andronovo culture,-0999-01-01T00:00:00Z,-2299-01-01T00:00:00Z,Corded Ware culture
Jōmon period,-0299-01-01T00:00:00Z,-14500-01-01T00:00:00Z,Japanese Paleolithic
Tumulus culture,-1300-01-01T00:00:00Z,-1600-01-01T00:00:00Z,Unetice culture
Jemdet Nasr period,-2899-01-01T00:00:00Z,-3099-01-01T00:00:00Z,Uruk period
Zarzian culture,-8000-01-01T00:00:00Z,-18000-01-01T00:00:00Z,Baradostian culture
Jastorf culture,+0000-01-01T00:00:00Z,-0599-01-01T00:00:00Z,Nordic Bronze Age
La Tène culture,0015-01-01,-0449-01-01T00:00:00Z,Urnfield culture
Hallstatt culture,-0450-01-01T00:00:00Z,-0800-01-01T00:00:00Z,Urnfield culture
