col0,col1,col2,col3,col4,col5
Miss Brasil 2019,Miss Brasil,Júlia Horta,Brazil,beauty pageant edition,Júlia Horta
Miss Rio de Janeiro 2018,Miss Rio de Janeiro,Isadora Meira,Brazil,beauty pageant edition,Amanda Coelho
Miss Brasil 2018,Miss Brasil,Débora Silva,Brazil,beauty pageant edition,Mayra Dias
Miss Polonia 2000,Miss Polonia,Małgorzata Rożniecka,Poland,beauty pageant edition,Justyna Bergmann
Miss USA 2018,Miss USA,Genesis Davila,United States of America,beauty pageant edition,Sarah Rose Summers
Miss Piauí 2017,Miss Piauí,Jéssica Carvalho,Brazil,beauty pageant edition,Monalysa Alcântara
Miss Maranhão 2017,Miss Maranhão,Anna Carolina Sousa,Brazil,beauty pageant edition,Ana Beatriz Nazareno
Miss Brasil 2017,Miss Brasil,Monalysa Alcântara,Brazil,beauty pageant edition,Monalysa Alcântara
Miss São Paulo 2017,Miss São Paulo,Karen Porfiro,Brazil,beauty pageant edition,Karen Porfiro
Miss Hong Kong 2016,Miss Hong Kong,Crystal Fung,People's Republic of China,beauty pageant edition,Crystal Fung
Miss São Paulo 2017,Miss São Paulo,Bruna Zanardo,Brazil,beauty pageant edition,Karen Porfiro
Miss Korea 2013,Miss Korea,Lee Ga-hyun,South Korea,beauty pageant edition,Yoo Ye-bin
